00:00,01:04,inte
00:58,01:04,surprise
00:00,01:04,fear
00:00,01:04,inte
00:00,01:04,happiness
00:00,01:04,indiff
00:00,01:04,inte
00:00,01:04,happiness
00:00,01:04,inte
00:53,01:04,happiness
00:00,01:04,inte
00:00,01:04,sadness
00:00,01:04,inte
00:00,01:04,happiness
00:00,01:04,inte
00:00,01:04,inte
00:50,00:54,happiness
00:00,01:04,inte
00:00,01:04,happiness
00:00,01:04,indiff
00:00,01:04,indiff
00:00,01:04,surprise
00:00,01:04,indiff
00:00,01:04,inte
00:05,00:10,happiness
00:00,01:04,indiff
00:00,01:04,inte
00:03,00:06,surprise
00:53,00:56,happiness
00:00,01:04,inte
