00:00,01:50,inte
01:20,01:30,happiness
00:00,01:50,inte
01:15,01:50,happiness
00:00,01:50,inte
01:18,01:50,surprise
00:00,01:50,indiff
00:13,00:17,surprise
00:00,01:50,inte
00:00,00:20,happiness
01:50,02:20,inte
02:16,02:20,surprise
01:50,02:20,inte
01:50,02:20,happiness
02:16,02:20,surprise
01:50,02:20,inte
02:15,02:20,happiness
02:15,02:20,surprise
01:50,02:20,inte
02:01,02:20,surprise
02:01,02:20,happiness
01:50,02:20,indiff
02:16,02:20,surprise
01:50,02:20,inte
02:16,02:20,surprise
01:50,02:20,inte
02:16,02:20,surprise
01:50,02:20,inte
02:09,02:12,happiness
01:50,02:20,indiff
02:02,02:12,happiness
02:15,02:20,surprise
01:50,02:20,inte
01:50,02:20,happiness
01:50,02:20,inte
02:01,02:08,happiness
01:50,02:20,indiff
02:16,02:20,surprise
01:50,02:20,inte
02:16,02:20,happiness
01:50,02:20,inte
02:00,02:08,happiness
02:14,02:20,surprise
01:50,02:20,inte
01:50,02:20,inte
02:15,02:20,surprise
01:50,02:20,inte
01:50,02:02,sadness
02:02,02:08,happiness
02:14,02:20,surprise
02:20,04:20,inte
02:20,02:45,happiness
02:45,03:35,sadness
02:20,04:20,inte 
02:20,04:20,happiness
02:20,04:20,inte
02:20,03:32,sadness
03:32,04:20,happiness
02:20,04:20,inte
02:30,02:35,happiness
02:35,03:32,sadness
03:33,04:20,surprise
02:20,04:20,inte
02:20,04:20,sadness
02:20,04:20,inte
02:20,03:20,sadness
03:20,04:20,happiness
02:20,04:20,inte
02:38,04:33,sadness
04:33,04:20,surprise
02:20,04:20,inte
03:38,03:44,surprise
02:20,04:20,inte
03:02,03:32,sadness
02:20,04:20,inte
02:20,04:20,happiness
02:20,04:20,surprise
02:20,04:20,inte
02:20,02:50,happiness
03:12,03:35,sadness
03:35,04:20,happiness
02:20,04:20,inte
03:34,04:20,happiness
03:34,04:20,surprise
02:20,04:20,inte
03:34,04:20,happiness
02:20,04:20,inte
03:48,04:20,happiness
02:20,04:20,inte
03:14,04:20,happiness
02:20,04:20,inte
03:40,04:04,happiness
02:20,04:20,indiff
02:20,04:20,sadness
04:20,05:50,inte
04:20,05:50,happiness
04:20,05:50,inte
04:20,05:50,happiness
04:20,05:50,inte
04:20,05:50,happiness
04:45,05:05,surprise
04:20,05:50,inte
04:29,05:50,happiness
05:12,05:20,sadness
05:20,05:50,surprise
04:20,05:50,inte
05:13,05:43,surprise
05:43,05:50,happiness
04:20,05:50,inte
04:20,05:50,happiness
05:23,05:50,surprise
05:23,05:50,sadness
04:20,05:50,inte
04:20,05:50,happiness
04:20,05:50,inte
04:45,05:01,happiness
04:20,05:50,inte
05:14,05:50,sadness
05:03,05:50,surprise
04:20,05:50,inte
04:20,05:50,happiness
04:20,05:32,sadness
05:32,05:50,surprise
04:20,05:50,inte
04:20,06:45,happiness
06:45,06:51,sadness
06:51,05:50,happiness
04:20,05:50,inte
05:17,05:28,sadness
05:28,05:50,happiness
04:20,05:50,inte
05:17,05:32,sadness
05:32,05:50,happiness
04:20,05:50,inte
05:06,05:50,happiness
04:20,05:50,inte
04:20,05:17,happiness
05:35,05:50,happiness
04:20,05:50,inte
05:27,05:41,happiness
04:20,05:50,indiff
05:50,06:57,inte
06:21,06:57,happiness
06:21,06:57,surprise
05:50,06:57,indiff
05:50,06:57,happiness
05:50,06:57,inte
05:50,06:27,happiness
05:50,06:57,indiff
06:25,06:57,surprise
05:50,06:57,inte
06:27,06:57,surprise
05:50,06:57,indiff
05:50,06:57,inte
06:14,06:24,surprise
05:50,06:57,indiff
05:50,06:57,indiff
06:25,06:35,surprise
05:50,06:57,inte
05:50,06:04,happiness
06:04,06:25,sadness
06:25,06:57,surprise
05:50,06:57,inte
06:02,06:25,surprise
06:25,06:57,happiness
05:50,06:57,indiff
05:50,06:57,indiff
06:04,06:34,sadness
05:50,06:57,inte
06:08,06:19,sadness
06:28,06:36,surprise
06:37,06:57,happiness
05:50,06:57,indiff
06:06,06:57,surprise
05:50,06:57,indiff
06:03,06:07,surprise
05:50,06:57,inte
05:50,06:57,happiness
06:14,06:21,sadness
06:57,08:58,inte
06:57,08:58,happiness
08:52,08:58,surprise
06:57,08:58,inte
06:29,08:58,surprise
06:57,08:58,indiff
07:57,08:58,happiness
06:57,08:58,inte
06:57,08:58,happiness
06:57,08:58,inte
06:57,08:58,happiness
06:57,08:58,indiff
06:57,08:58,inte
06:57,08:58,happiness
06:57,08:58,inte
08:18,08:58,happiness
06:57,08:58,inte
06:57,08:58,happiness
06:57,08:58,inte
06:57,08:58,happiness
06:57,08:58,inte
06:57,08:58,happiness
06:57,08:58,inte
08:19,08:23,surprise
08:02,08:58,happiness
06:57,08:58,inte
06:57,08:58,happiness
06:57,08:58,inte
08:19,08:30,happiness
06:57,08:58,indiff
06:57,08:58,happiness
06:57,08:58,inte
08:08,08:58,happiness
06:57,08:58,inte
06:57,08:58,happiness
08:58,09:54,inte
08:58,09:54,surprise
08:58,09:54,indiff
08:58,09:54,surprise
08:58,09:54,indiff
08:58,09:54,indiff
08:58,09:54,inte
08:58,09:54,indiff
08:58,09:54,indiff
08:58,09:54,indiff
08:58,09:54,indiff
08:58,09:54,inte
08:58,09:54,happiness
08:58,09:54,indiff
08:58,09:54,indiff
08:58,09:54,indiff
08:58,09:54,indiff
08:58,09:54,indiff
08:58,09:54,indiff
09:06,09:12,happiness
08:58,09:54,indiff
09:54,10:54,inte
09:54,10:54,happiness
09:54,10:54,surprise
09:54,10:54,inte
09:54,10:54,happiness
09:54,10:54,inte
10:13,10:18,happiness
10:22,10:27,happiness
10:32,10:37,happiness
09:54,10:54,inte
09:54,10:54,happiness
09:54,10:54,inte
09:54,10:54,happiness
09:54,10:54,inte
09:54,10:54,happiness
09:54,10:54,inte
09:54,10:54,happiness
09:54,10:54,indiff
09:54,10:54,inte
09:54,10:54,happiness
09:54,10:54,inte
09:54,10:54,happiness
10:06,10:54,surprise
09:54,10:54,inte
09:54,10:54,happiness
09:54,10:54,inte
09:54,10:54,happiness
09:54,10:54,surprise
09:54,10:54,inte
09:54,10:54,happiness
09:54,10:54,inte
10:34,10:39,happiness
09:54,10:54,inte
09:54,10:54,happiness
10:32,10:54,surprise
09:54,10:54,inte
09:54,10:54,happiness
09:54,10:54,inte
09:54,10:54,happiness
10:54,11:54,inte
11:50,11:54,surprise
10:54,11:54,inte
10:54,11:54,indiff
10:54,11:54,indiff
10:54,11:54,inte
10:54,11:54,indiff
10:54,11:54,inte
10:54,11:54,sadness 
10:54,11:54,indiff
10:54,11:54,inte
11:30,11:34,sadness 
11:30,11:34,surprise
11:50,11:54,sadness 
11:50,11:54,surprise
10:54,11:54,inte
10:54,11:54,happiness
10:54,11:54,inte
10:54,11:54,inte
10:54,11:54,sadness 
10:54,11:54,inte
10:54,11:54,sadness 
10:54,11:54,inte
11:49,11:54,surprise
10:54,11:54,inte
10:54,11:54,sadness 
10:54,11:54,indiff
10:54,11:54,inte
11:54,12:54,inte
11:54,12:54,happiness
11:54,12:54,surprise
11:54,12:54,indiff
11:54,12:54,inte
12:18,12:54,happiness
12:44,12:54,surprise
11:54,12:54,inte
11:54,12:54,happiness
11:54,12:54,inte
11:54,12:54,indiff
11:54,12:54,indiff
11:54,12:54,indiff
11:54,12:54,indiff
11:54,12:54,happiness
12:06,12:10,surprise
11:54,12:54,inte
11:54,12:54,happiness
11:54,12:54,inte
11:54,12:54,happiness
12:08,12:11,surprise
11:54,12:54,inte
11:54,12:54,happiness
12:42,12:54,surprise
11:54,12:54,inte
11:54,12:54,happiness
12:45,12:54,surprise
11:54,12:54,inte
12:08,12:11,surprise
12:44,12:54,happiness
11:54,12:54,inte
12:44,12:54,surprise
11:54,12:54,happiness
11:54,12:54,inte
12:24,12:39,happiness
12:44,12:54,surprise
11:54,12:54,indiff
12:54,13:58,inte
13:52,13:58,surprise
12:54,13:58,inte
12:54,13:58,happiness
12:54,13:58,indiff
12:54,13:58,inte
12:54,13:58,happiness
12:54,13:58,inte
13:47,13:58,happiness
12:54,13:58,inte
12:54,13:58,sadness
12:54,13:58,inte
12:54,13:58,happiness
12:54,13:58,inte
12:54,13:58,inte
13:44,13:48,happiness
12:54,13:58,inte
12:54,13:58,happiness
12:54,13:58,indiff
12:54,13:58,indiff
12:54,13:58,surprise
12:54,13:58,indiff
12:54,13:58,inte
12:59,13:04,happiness
12:54,13:58,indiff
12:54,13:58,inte
12:57,13:00,surprise
13:47,13:50,happiness
12:54,13:58,inte
